CpG,logFC,t,P.Value,adj.P.Val,B,Male_ART_mean,Female_ART_mean,Male_nonART_mean,Female_nonART_mean,Male_nonART_v_ART_dB,Female_nonART_v_ART_dB,chr,pos,bacon_pvalue,adj_bacon_pvalue
cg05712562,-0.0284400436862567,-0.403497538137464,0.687292516431687,0.959221828062814,-5.64707903493461,0.854030405411233,0.856590933208333,0.840663514905939,0.855488468986029,0.0133668905052936,0.00110246422230309,chrX,96551149,0.526043461525373,1
cg05713189,-0.0896522376878548,-1.11216318641176,0.268266964167744,0.860610284417085,-5.16570429327057,0.883088597666945,0.850372520362137,0.880612302051712,0.84579180620138,0.00247629561523321,0.00458071416075678,chrX,71480341,0.188836847901938,1
cg05713467,-0.00596920219987647,-0.0767954292214068,0.938912789204678,0.991317028562906,-5.71779594090516,0.682457181258751,0.575129715982156,0.657081363364203,0.572702442782965,0.0253758178945486,0.00242727319919023,chrX,10722437,0.748525761932088,1
cg05716738,0.0254832657190305,0.253607946594991,0.800227733560522,0.977551910306123,-5.69145584935459,0.701825919389219,0.690266901677593,0.68600140599318,0.691411898504718,0.0158245133960384,-0.0011449968271251,chrX,41401581,0.997160257070201,1
cg05716817,0.0777990021413056,1.13790409558814,0.257402730495269,0.857070833479826,-5.13987972383799,0.876104623344454,0.864078922781355,0.875329508089922,0.8711266665463,7.7511525453199e-4,-0.00704774376494544,chrX,8139968,0.398149713179012,1
cg05717863,0.0266219412077615,0.41568665181658,0.678373637488825,0.955604635253941,-5.6425823875356,0.449631055286665,0.481706733950516,0.450030365882967,0.489873472518446,-3.9931059630227e-4,-0.00816673856792943,chrX,39814699,0.879221038743531,1
cg05720573,0.10270048416843,0.949887576306019,0.344057795809955,0.886854368844921,-5.31516823010626,0.65429192759199,0.706762848772476,0.642761378279546,0.717228671799223,0.011530549312444,-0.0104658230267469,chrX,37703454,0.506353093183581,1
cg05721877,-0.0432069302825799,-0.540812236679638,0.589628577522609,0.942018337691762,-5.5887170198418,0.717120144143167,0.558204038363877,0.672887644578625,0.55131792467723,0.0442324995645413,0.00688611368664749,chrX,39953075,0.443788269162319,1
cg05725925,0.0323846588372871,0.314568125839127,0.753629917606111,0.969679334533771,-5.67584577584926,0.0977078800642399,0.464000377154216,0.11157601080299,0.486048108437011,-0.0138681307387498,-0.022047731282795,chrY,21729058,0.956192081124912,1
cg05734041,0.193333364126106,2.02331026126124,0.0452387241990138,0.66669299626648,-3.90773475396702,0.865474909516809,0.883635786923588,0.875729533889027,0.899792311496763,-0.0102546243722174,-0.0161565245731756,chrX,133277566,0.0901731747689924,1
cg05734780,0.140610927984911,1.99821053434628,0.0479301401830474,0.670937271110154,-3.95163816215994,0.782037388559513,0.555424790732686,0.766421997806528,0.572610952061443,0.0156153907529848,-0.0171861613287569,chrX,131401123,0.0948399481862867,1
cg05735786,-0.0313043946153401,-0.365908230778096,0.715070804953561,0.964688324551951,-5.66010565625445,0.727453669652333,0.663040473532968,0.710686448933541,0.662853378082541,0.016767220718792,1.8709545042783e-4,chrX,57457605,0.549846607506034,1
cg05735850,0.133357993415323,1.58031760377907,0.116637852447433,0.770001798425663,-4.60670886397879,0.871427081492479,0.878815258658484,0.862027219908999,0.887917980070353,0.00939986158348005,-0.00910272141186907,chrX,142719640,0.204287813613339,1
cg05736516,-0.0777533294792145,-0.87372749141934,0.383992867413971,0.898028634683486,-5.37733728505649,0.842477631060658,0.686099423721767,0.817514756120986,0.673536379194989,0.0249628749396725,0.0125630445267774,chrX,133905505,0.277812369922132,1
cg05740522,-0.00313520896181729,-0.0734912543866681,0.94153623297701,0.992005368944137,-5.71801989543323,0.111026414334557,0.538129069147912,0.160558089860638,0.536627785956367,-0.0495316755260806,0.00150128319154574,chrX,130036828,0.750929873981195,1
cg05740959,0.191977283517061,1.35056071177715,0.179350010696149,0.811994295853459,-4.90455066629793,0.105687477035119,0.386066316816502,0.119404267639957,0.407668683177775,-0.0137167906048387,-0.0216023663612729,chrX,49087234,0.294189090984047,1
cg05741104,0.0293423339215983,0.297275780710024,0.766764373018719,0.972018766235181,-5.6806136275999,0.850262464724742,0.629757281073844,0.817473593498681,0.635968609682101,0.0327888712260611,-0.00621132860825646,chrX,132994303,0.969416159694942,1
cg05742132,-0.017572909106834102,-0.199053819953568,0.842553856899986,0.983858377029836,-5.70258839569927,0.904355103617397,0.869964077234299,0.90172409902256,0.867486020981294,0.00263100459483656,0.00247805625300557,chrX,100240832,0.661464713621268,1
cg05742782,0.0739520354933536,0.745774589231099,0.457246116014213,0.912785048992763,-5.47023954744311,0.754263784312937,0.77646551485431,0.741931496804037,0.78530931232866,0.0123322875088991,-0.0088437974743496,chrX,119766601,0.63929919288621,1
cg05747459,0.0832461040088133,1.01193744058578,0.313581899813892,0.876893164517246,-5.26074270455831,0.202940188544025,0.435217950012457,0.232423357678709,0.440832212474648,-0.0294831691346844,-0.00561426246219116,chrX,21393306,0.469026243080517,1
cg05748096,0.0497927840808075,0.732927283379988,0.465016544422615,0.915277417187798,-5.47876530006962,0.860553218610047,0.840462869549383,0.862472438028915,0.846344920142011,-0.00191921941886863,-0.00588205059262881,chrX,71908194,0.648137039482499,1
cg05748239,-0.0127495112543024,-0.136842116320853,0.891382420702591,0.987704115053377,-5.71201076458908,0.459328355346901,0.438286836752681,0.45700655115756,0.434947463211878,0.00232180418934053,0.00333937354080344,chrX,130199776,0.705282646145933,1
cg05748796,0.0907456211843329,0.810511138505858,0.419233522128328,0.902935566968956,-5.42504947151879,0.743720339408401,0.758253670277438,0.714304700894644,0.783074762403663,0.0294156385137573,-0.0248210921262253,chrX,15619337,0.595561452108912,1
cg05749792,-0.0364276951161314,-0.490033225007129,0.624995382448272,0.947843217979755,-5.61226880579462,0.754542639499005,0.704046935133092,0.7399829946952,0.698297711257889,0.0145596448038049,0.00574922387520338,chrX,69397704,0.473319209541215,1
cg05750209,0.044097601123886,0.528818901754227,0.59789723274653,0.943861975682931,-5.59448789944649,0.809965478908841,0.719369984630895,0.798407286867045,0.726463043350015,0.0115581920417968,-0.00709305871912091,chrX,102886277,0.794471874387539,1
cg05755935,0.0786569964499917,0.963429461675064,0.337248444016878,0.885601746208217,-5.30357896762507,0.484659160588371,0.622965441309892,0.486216849703921,0.633758220087889,-0.00155768911554999,-0.0107927787779971,chrX,139847955,0.498075754421881,1
cg05756954,0.123955028517186,0.719545491160004,0.473188698480548,0.918468960470624,-5.48748975000347,0.439993743646883,0.37406346898927,0.362808422942425,0.389904060688547,0.0771853207044579,-0.0158405916992764,chrX,8751266,0.657395562278559,1
cg05758906,0.0446444799451504,0.430671273244328,0.66747156323027,0.953246334244379,-5.63687167631739,0.0826300575173042,0.404905501809362,0.0923912433657746,0.408333584385148,-0.00976118584847038,-0.00342808257578625,chrX,57618331,0.867893614890885,1
cg05760305,0.0554732876058302,0.795134552888963,0.428088077549243,0.905113998487007,-5.43611988967572,0.522723190532329,0.445134842214979,0.491502206650606,0.450143183900976,0.0312209838817224,-0.00500834168599706,chrX,51635320,0.605826358275073,1
cg05761455,-0.00366442391374672,-0.065112694165148,0.948191443261748,0.993751543478185,-5.71854364612014,0.84383171481252806,0.62140650773833,0.821442166726948,0.615676807091407,0.0223895480855794,0.00572970064692313,chrX,54205289,0.757036901256662,1
cg05766963,-0.10931587249218,-1.5980630515705,0.112630237874209,0.761560375411421,-4.58184364908748,0.595381871614573,0.66983209294994694,0.544799725497866,0.654702683681297,0.0505821461167072,0.01512940926865,chrX,129403563,0.0750346067714256,1
cg05769334,-0.0242455680286328,-0.50904838084447,0.611642886513525,0.946653165888417,-5.60371985671201,0.647147151366134,0.59850443693544,0.630952020348932,0.599501653202462,0.0161951310172026,-9.9721626702198e-4,chrX,53004551,0.462136011477276,1
cg05771578,0.0633926640692913,0.746769273421192,0.456647596221465,0.912670741104888,-5.46957333612701,0.136772048955151,0.335486888901231,0.13356200673167,0.344317438531525,0.00321004222348117,-0.00883054963029406,chrX,100740185,0.638617045420846,1
cg05772663,0.0557249091507193,0.540597246511314,0.589776329036715,0.942018337691762,-5.58882160063279,0.126315984612275,0.173189693593738,0.133008954180271,0.17506171431749,-0.00669296956799539,-0.00187202072375142,chrX,113818412,0.785768491684713,1
cg05774037,-0.069586368939791,-0.954027957865835,0.341966493278428,0.886204616280458,-5.31164197937263,0.469243644314928,0.530954475911248,0.471384052226024,0.51159394394057,-0.00214040791109676,0.0193605319706779,chrX,64070968,0.245115355272519,1
cg05776098,-0.149518792237416,-1.97478799626597,0.0505634130339884,0.681411210134338,-3.99214831469034,0.360558960859127,0.349462318183676,0.333787460716888,0.328305671251246,0.0267715001422389,0.0211566469324297,chrX,145076036,0.0322157427021638,1
cg05776941,0.177448608028927,1.64711883900779,0.102121431071553,0.752321587994789,-4.51172875354672,0.678732206860891,0.734068414364267,0.647878274542859,0.757597500807076,0.0308539323180325,-0.0235290864428096,chrX,112764276,0.182359204010766,1
cg05777666,0.119238744248858,1.26769274159135,0.207335345235887,0.832522672042709,-5.00090089563883,0.0779168186010286,0.34100861410781,0.0810147478983614,0.350450343043651,-0.00309792929733275,-0.00944172893584105,chrX,103499734,0.332313904960878,1
cg05777690,0.0418863864724252,0.501924850887766,0.616630082728413,0.946785962021789,-5.60696044230132,0.789356665388817,0.736526178490139,0.773731440556348,0.742708155998574,0.0156252248324699,-0.00618197750843541,chrX,106145701,0.814439237840313,1
cg05779963,0.0564896783905902,0.543039199214095,0.588099119787521,0.941548965170273,-5.58763129295391,0.749454678787517,0.755704463579023,0.756063799417557,0.76566969124195,-0.00660912063004016,-0.00996522766292673,chrX,15683204,0.783967364326513,1
cg05782106,-0.100398405888939,-0.622686537927503,0.534659211340421,0.929711090916212,-5.54588503125881,0.0855822224586394,0.224119969965229,0.0966268745552855,0.20550679187912,-0.0110446520966461,0.0186131780861083,chrX,9754927,0.398462173730214,1
cg05782651,0.0219307609830999,0.160856111704436,0.872474274760888,0.987138635799326,-5.70878709053911,0.0936275110452813,0.334822530772901,0.10541092348769,0.340683053905921,-0.0117834124424084,-0.00586052313301988,chrX,109561747,0.926256895833449,1
cg05782751,0.0133602876130742,0.143585868551763,0.886065722731319,0.987575308546512,-5.71115797123372,0.329151077475716,0.464573046044434,0.320828277675927,0.472414684575485,0.00832279979978928,-0.00784163853105052,chrX,119737675,0.913102400764208,1
cg05782812,-0.0502641877664391,-0.685746465533809,0.494181317968465,0.921581576596785,-5.50881619324899,0.631424000113501,0.543530801746322,0.626287766398658,0.532018720453549,0.00513623371484384,0.0115120812927726,chrX,24380751,0.365530324976948,1
cg05782975,-0.140765352063905,-1.34902907426064,0.179840099845331,0.812738116432033,-4.90638505970487,0.106000960826469,0.566347885048504,0.158961337842137,0.53982489372208,-0.052960377015668,0.0265229913264247,chrX,102631408,0.123243160476535,1
cg05783039,0.0070966947282221,0.0812447704248781,0.935381173416893,0.990719241236004,-5.71747881097256,0.559721624573228,0.480297980032884,0.567146455846873,0.484462088624684,-0.00742483127364513,-0.00416410859180016,chrX,10851898,0.865841482803813,1
cg05784171,0.143547149178399,1.49971736624458,0.136285441889811,0.779687344095931,-4.71630198007097,0.772758225603223,0.780001173182119,0.773604059026224,0.799785566340562,-8.4583342300126e-4,-0.019784393158443,chrX,114465952,0.233224701400147,1
cg05784594,-0.0031543834166961,-0.0688964241889109,0.945185490851905,0.99274322710971,-5.71831496232404,0.763390993663347,0.721900197912764,0.75658359759156,0.721950429327771,0.00680739607178682,-5.02314150067074e-5,chrX,49160109,0.754277083413969,1
cg05785344,0.0329428071921337,0.406411763950598,0.685156083109873,0.958421267068247,-5.64601609237038,0.283793083632952,0.667241843348978,0.29597124710485,0.677589374286015,-0.0121781634718982,-0.0103475309370378,chrX,129118279,0.886244825021011,1
cg05785376,-0.0726215624269288,-0.510233258385214,0.610815108246234,0.946653165888417,-5.60317643166881,0.553808960260368,0.537141595675942,0.525021293198377,0.529633267353571,0.0287876670619911,0.00750832832237136,chrX,133370784,0.461444076028243,1
cg05786837,-0.0522909592694246,-0.753115753858161,0.452839314512365,0.911720241890821,-5.4653019490934,0.846794926180641,0.776130395952629,0.828381707465446,0.763964977490918,0.0184132187151947,0.0121654184617113,chrX,100579894,0.332286394697888,1
cg05787133,-0.0714428244303955,-0.845616325758476,0.399431503379315,0.898972708626349,-5.398990551693,0.758912926948494,0.789413283809442,0.770672561137436,0.77355448129554,-0.0117596341889418,0.0158588025139025,chrX,9794284,0.289930595462286,1
cg05788681,-0.00976888294988078,-0.121010527158507,0.903882887707838,0.988564197422294,-5.71385165852111,0.087881232359515,0.580129446023383,0.116841234666296,0.582015849353076,-0.0289600023067812,-0.00188640332969314,chrX,103499545,0.71659844242738,1
cg05789980,0.00317925762471194,0.0331445761169816,0.973613763727181,0.996571798204361,-5.71996031999115,0.12494732661966,0.338049219245326,0.14059855085724,0.33244007065345,-0.01565122423758,0.00560914859187583,chrX,119442797,0.829692841911867,1
cg05790236,0.192020221794107,2.22269553465256,0.0280891687122128,0.607834745661081,-3.54104542613954,0.178781569135555,0.385207111840766,0.195560047885701,0.419526417037046,-0.0167784787501466,-0.0343193051962797,chrX,110338958,0.0593223503504265,1
cg05790772,0.0449224953956299,0.455546202740313,0.649530612178783,0.951585856466609,-5.62694682699748,0.725780269930152,0.583600414344369,0.663400317836028,0.588166473226696,0.0623799520941239,-0.00456605888232664,chrX,144114285,0.849150584866766,1
cg05792571,-0.0326111204704699,-0.30427664249146,0.761438426737855,0.971033811855873,-5.67871576055714,0.865871115806662,0.870477824153769,0.862587913784302,0.866767312470977,0.00328320202236021,0.00371051168279146,chrX,41815022,0.589987614850303,1
cg05793108,-0.160326869132403,-1.36488802522658,0.174814183134484,0.810495320867719,-4.88729383339482,0.876699009151357,0.761889639688753,0.877348314366175,0.736001795436136,-6.4930521481787e-4,0.0258878442526173,chrX,118012978,0.11958463838481,1
cg05793280,0.047990433920805,0.568294886779759,0.570885112966485,0.939054087042349,-5.57500774041595,0.816432550951749,0.802184056593799,0.824237480964841,0.80835158408986,-0.00780493001309213,-0.00616752749606131,chrX,102858966,0.765408858356675,1
cg05793807,0.0322459439714502,0.402943608671906,0.687698891586927,0.959277469395484,-5.64728021405404,0.659765335137247,0.616288012105005,0.679867441396144,0.621239146311057,-0.0201021062588969,-0.00495113420605175,chrX,112060414,0.888873554442009,1
cg05795649,-0.136010607676689,-1.55792028022694,0.121856992139657,0.774662689932997,-4.63771355131565,0.888119880698656,0.895385209168683,0.900898418647914,0.889864863384645,-0.0127785379492575,0.00552034578403782,chrX,9002177,0.081554750860552,1
cg05799859,0.123977601489928,1.80283492989161,0.0738964470020893,0.724991963273292,-4.27585522416364,0.102215543258624,0.673384382353494,0.15178670200591,0.685918652356573,-0.049571158747286,-0.0125342700030789,chrX,153744612,0.138091145791182,1
cg05801573,-0.0976553486441555,-0.814407311027921,0.417007360068245,0.902826168228595,-5.42221114029862,0.105180979782376,0.296178468584829,0.100944859586117,0.283036154103777,0.00423612019625877,0.0131423144810519,chrX,142722740,0.303795293115679,1
cg05801628,0.0822423871319331,0.933788653560168,0.352267696989502,0.889498626075152,-5.32873583867009,0.645605475534411,0.714210275097397,0.634552281359414,0.724881322606433,0.0110531941749974,-0.0106710475090365,chrX,2985280,0.516286719836456,1
cg05802072,0.0512571312361193,0.388838529340891,0.69807718212312,0.961858237900661,-5.65231012089397,0.676064646478837,0.740117688750046,0.669439525427082,0.74712921583902,0.00662512105175506,-0.00701152708897479,chrX,30596631,0.899576962884896,1
